handover_success_rate,ABS_QoS_DRB,ULDelay_gNBDU_Cell,DLDelay_gNBDU_Cell,Label
0.979054585,4,0.618880599,0.37340347,0
0.970442233,1,0.341065307,0.385748283,0
0.962144293,3,0.716926678,0.632747263,0
0.966975904,4,0.31556603,0.294359166,0
0.980634611,4,0.898168521,0.283273075,0
0.971815217,3,0.478662728,0.632674462,0
0.981244442,2,0.848854718,0.441303983,0
0.97734743,1,0.377377678,0.356833816,0
0.967785771,2,0.662951941,0.992160349,0
0.960141449,0,0.900138526,0.686505049,0
0.986912792,4,0.528130366,0.551085102,0
0.964382196,2,0.449768045,0.637204793,0
0.983665232,0,0.688721378,0.107602546,0
0.989318385,4,0.778619303,0.611889779,0
0.987425181,2,0.206256389,0.527147551,0
0.984585376,2,0.950240631,0.661489558,0
0.96910792,3,0.79343371,0.604864533,0
0.971198343,4,0.730251572,0.55719653,0
0.978361372,3,0.921720802,0.468319198,0
0.964197255,2,0.269321529,0.715737754,0
0.962128823,1,0.537869887,0.766576525,0
0.96652099,4,0.266289734,0.547629163,0
0.963253542,4,0.177010383,0.774489846,0
0.972291878,3,0.841067003,0.443905461,0
0.976941367,3,0.499659332,0.846571247,0
0.977063196,1,0.632645248,0.836873916,0
0.931987656,2,0.561975744,0.922167962,1
0.872853553,1,0.845613108,0.619475025,1
0.837442763,1,0.869875888,0.484735395,1
0.869748525,0,0.173966675,0.875795169,1
0.90185859,2,0.45614523,0.773508844,1
0.935307866,4,0.640064973,0.972345019,1
0.942264829,4,0.94419832,0.881825088,1
0.970913961,4,0.781232445,0.857920645,0
0.984521019,1,0.036314204,0.56335877,0
0.970177763,3,0.502791755,0.926233092,0
0.961387642,2,0.559775407,0.153630128,0
0.966682825,1,0.028282535,0.839101258,0
0.977755615,3,0.371159519,0.930058389,0
0.987547315,1,0.899893193,0.728620816,0
0.975368109,2,0.466306147,0.828678458,0
0.96858492,3,0.850275614,0.53503217,0
0.96755653,3,0.952889766,0.657355701,0
0.963775606,4,0.519643443,0.307074433,0
0.980285681,2,0.805345014,0.757084378,0
0.9881622,4,0.240951361,0.660993182,0
0.963578618,1,0.560451431,0.429370187,0
0.979206728,1,0.339848797,0.993554187,0
0.977103627,4,0.178075011,0.55754525,0
0.988485817,1,0.413751083,0.468559613,0
0.985025528,0,0.876350998,0.293823977,0
0.988142521,1,0.284333922,0.559266863,0
0.973344232,1,0.764113694,0.302425698,0
0.962112571,2,0.945094781,0.567130032,0
0.984353674,0,0.781303299,0.920266104,0
0.961538109,2,0.221346443,0.893379603,0
0.987186709,1,0.797097067,0.546630695,0
0.986699143,4,0.633084102,0.792702382,0
0.973957079,1,0.591240794,0.877046289,0
0.967928186,0,0.759828621,0.841321404,0
0.982838266,2,0.687709254,0.692372963,0
0.982315169,1,0.321907664,0.654045307,0
0.979220003,3,0.650605037,0.371419092,0
0.98858863,0,0.719046783,0.685498211,0
0.963586976,2,0.820775495,0.671558294,0
0.982712299,2,0.796438644,0.437743505,0
0.982489785,3,0.63988237,0.656001662,0
0.971619924,3,0.723572186,0.2803062,0
0.986788169,1,0.485108198,0.604051093,0
0.981895296,4,0.359688649,0.89488541,0
0.855986988,1,0.248849028,0.885133308,1
0.916944639,3,0.521273551,0.823072448,1
0.843447192,4,0.769611729,0.619897085,1
0.89772573,3,0.903420876,0.694578855,1
0.819775337,3,0.565920954,0.248958441,1
0.884434149,1,0.759518921,0.697815505,1
0.878578631,4,0.727479627,0.279941346,1
0.986480001,2,0.759751966,0.882254761,0
0.96749618,1,0.686604235,0.641626379,0
0.962889442,2,0.767633664,0.451635641,0
0.971860931,2,0.477240699,0.49738091,0
0.967114266,0,0.480683339,0.704159731,0
0.964473407,3,0.746342601,0.768939506,0
0.973608926,2,0.770540475,0.736275711,0
0.985545084,0,0.968869497,0.83389258,0
0.970129622,2,0.41028913,0.690448615,0
0.965810571,4,0.260472647,0.167664396,0
0.963427263,4,0.650657299,0.726116411,0
0.987579507,0,0.472483454,0.787872985,0
0.976716363,4,0.811012473,0.465588729,0
0.98287513,1,0.74934801,0.506311876,0
0.985010353,2,0.931621794,0.713848098,0
0.985440566,4,0.577575344,0.842766128,0
0.978925967,0,0.272852341,0.575807891,0
0.973987718,4,0.55438666,0.923131378,0
0.985256261,0,0.645748555,0.54482285,0
0.972415613,4,0.516583361,0.511183708,0
0.975770569,2,0.530607768,0.635868565,0
0.967968096,0,0.438334234,0.720207366,0
0.980619266,3,0.052210914,0.324978178,0
0.982784584,1,0.575615259,0.385978092,0
0.976801914,0,0.572163862,0.914795165,0
0.982296271,4,0.339195,0.954252352,0
0.976441652,3,0.218329409,0.645099966,0
0.968721578,1,0.133773377,0.434543698,0
0.970731375,0,0.510045678,0.68141474,0
0.97496659,4,0.698279044,0.839543008,0
0.980087706,0,0.278125189,0.249765706,0
0.960305218,3,0.901844491,0.724525476,0
0.983949932,0,0.771462559,0.559507289,0
0.971831574,0,0.488071085,0.261438312,0
0.970969303,1,0.38265866,0.549379734,0
0.965933691,3,0.684116673,0.598348222,0
0.986785612,1,0.578207807,0.033441612,0
0.973349413,3,0.723565078,0.67306295,0
0.976721123,3,0.693660275,0.526515169,0
0.967150904,1,0.575996851,0.342262462,0
0.989922414,2,0.751013852,0.41616663,0
0.983335094,1,0.532262552,0.983789898,0
0.969227741,0,0.505684205,0.429084504,0
0.961632884,1,0.92667085,0.455441382,0
0.988827313,1,0.842522235,0.71321989,0
0.981376939,1,0.592729497,0.983516603,0
0.982401036,4,0.873811194,0.676225869,0
0.980867016,1,0.392911008,0.309284554,0
0.978521799,3,0.841520056,0.542415822,0
0.964696836,4,0.492605959,0.572008084,0
0.965172088,2,0.423065799,0.530320967,0
0.984560607,1,0.640593923,0.889193537,0
0.962885372,1,0.893340396,0.763695854,0
0.969124296,2,0.712556978,0.505515654,0
0.942842682,3,0.747686934,0.648502315,1
0.811685775,0,0.341323747,0.805174668,1
0.82705958,3,0.682527052,0.820447529,1
0.93598074,3,0.663769072,0.461013942,1
0.838803717,2,0.419989286,0.367213788,1
0.880347844,1,0.700439885,0.870021444,1
0.855944344,2,0.834564118,0.638141657,1
0.917286351,2,0.59008015,0.340146941,1
0.845820199,1,0.809249251,0.588009851,1
0.925010371,3,0.324565717,0.924415123,1
0.849975262,3,0.925805309,0.594066939,1
0.892933279,2,0.941461172,0.649731581,1
0.96056464,3,0.808901713,0.562907767,0
0.964757461,2,0.292587121,0.54232842,0
0.969120563,4,0.796812005,0.662966251,0
0.974880815,2,0.653763827,0.964100205,0
0.968226182,2,0.515600704,0.635854975,0
0.963886164,1,0.388321329,0.247934838,0
0.982729699,2,0.997614093,0.940868785,0
0.962418149,4,0.730798389,0.92037942,0
0.979793515,0,0.265715549,0.240037704,0
0.980487937,3,0.662249501,0.58140506,0
0.977845709,2,0.318996674,0.972787409,0
0.988443865,4,0.674832115,0.521574814,0
0.975641126,2,0.607165767,0.815309627,0
0.978760574,3,0.595732047,0.779964677,0
0.975020799,2,0.453975464,0.717063564,0
0.988707189,0,0.439742572,0.863401549,0
0.974054005,3,0.315890222,0.642955611,0
0.985831962,1,0.585924478,0.682708437,0
0.96767867,2,0.665854439,0.594938389,0
0.964404923,3,0.846969937,0.621406605,0
0.965975391,2,0.9377179,0.312834747,0
0.988153092,4,0.697652724,0.923082512,0
0.972121356,1,0.572222189,0.881866244,0
0.977977584,1,0.694326311,0.636454675,0
0.977643423,0,0.350431735,0.361020175,0
0.977416566,3,0.619699044,0.961883205,0
0.9682548,4,0.281898998,0.469028854,0
0.97809363,0,0.150071895,0.621609002,0
0.964845137,2,0.357138953,0.775933231,0
0.983095151,4,0.639471373,0.610036133,0
0.984351665,2,0.404391322,0.454200761,0
0.973430376,2,0.349085831,0.761406,0
0.963135843,4,0.787418989,0.944574776,0
0.971664662,3,0.916223432,0.247421065,0
0.97260376,3,0.323177925,0.65748644,0
0.964065203,3,0.928073782,0.547163155,0
0.971039303,1,0.24076812,0.405699637,0
0.968546574,1,0.172066585,0.574454042,0
0.970947262,4,0.578924275,0.679624757,0
0.979895187,2,0.361677061,0.744819772,0
0.983217419,0,0.981212553,0.526980644,0
0.968946453,2,0.935546078,0.511417525,0
0.978977509,1,0.861653791,0.841961795,0
0.972363802,4,0.898412057,0.807295859,0
0.984547817,3,0.643853426,0.683339526,0
0.964111263,2,0.502490528,0.916250967,0
0.9682652,3,0.872294438,0.585549932,0
0.962368192,3,0.453316831,0.619276081,0
0.979126815,1,0.686143035,0.528008294,0
0.970510317,3,0.761904749,0.726662126,0
0.973885149,3,0.746020109,0.681087548,0
0.978271518,2,0.486453001,0.609188388,0
0.982240759,3,0.498978735,0.65863533,0
0.979168724,2,0.354030431,0.94762842,0
0.979153742,4,0.497835534,0.851338749,0
0.986885844,0,0.34898425,0.910116266,0
0.984240961,3,0.895425527,0.572004667,0
0.963741215,2,0.268649736,0.739395286,0
0.978411411,2,0.698313009,0.854816734,0
0.987452668,0,0.364167822,0.753992849,0
0.968065665,0,0.522395434,0.603225506,0
0.966322693,2,0.196849339,0.530445429,0
0.97721299,4,0.659553289,0.679294042,0
0.979959885,4,0.401668465,0.932342117,0
0.987315608,2,0.586772243,0.580544158,0
0.828222045,4,0.212083083,0.945714439,1
0.849098471,0,0.746537277,0.193808375,1
0.96751296,3,0.641273287,0.41586335,0
0.980412496,0,0.74238567,0.234689236,0
0.987516928,4,0.913950464,0.575995012,0
0.987673659,2,0.680142442,0.588062199,0
0.983587736,4,0.683423262,0.656174814,0
0.988525014,1,0.497465058,0.305418681,0
0.971192387,3,0.362249443,0.474621868,0
0.984633547,0,0.176961213,0.046940372,0
0.971115659,2,0.47298199,0.606804115,0
0.987740906,4,0.535825267,0.515848849,0
0.961829567,0,0.401905025,0.595025265,0
0.974576787,2,0.672694571,0.722886336,0
0.974683154,1,0.329784437,0.915872216,0
0.980935074,4,0.405258808,0.739870375,0
0.977984662,1,0.294258115,0.385031663,0
0.973324544,2,0.922101983,0.730987508,0
0.966924384,2,0.598692582,0.780595509,0
0.978176021,4,0.58391039,0.929265552,0
0.971068464,3,0.310526425,0.944248251,0
0.986056582,4,0.556319728,0.57237573,0
0.966640065,2,0.092555868,0.982232798,0
0.96987304,4,0.752865919,0.950771749,0
0.96874277,1,0.25728901,0.195863068,0
0.969699578,4,0.959387606,0.57697537,0
0.976500672,1,0.392353864,0.83260307,0
0.963649037,0,0.4890893,0.599119648,0
0.976806199,2,0.84687495,0.276627145,0
0.986408535,3,0.61322479,0.964858807,0
0.988491641,0,0.860598456,0.756320548,0
0.974503071,2,0.797639301,0.960921153,0
0.973597355,3,0.693807738,0.984714513,0
0.985644466,2,0.752839843,0.445821878,0
0.983279445,1,0.194125004,0.677099101,0
0.965466447,2,0.355629478,0.904179835,0
0.987234183,4,0.39074487,0.41939745,0
0.976836752,2,0.285579592,0.991175058,0
0.840840226,1,0.979745871,0.727163563,1
0.903559314,3,0.884842188,0.805386419,1
0.884144107,2,0.40656013,0.806838513,1
0.86230873,3,0.989738721,0.26054424,1
0.936689015,2,0.585706595,0.288367666,1
0.922129665,1,0.747182201,0.349348865,1
0.811616798,0,0.424373365,0.455802386,1
0.824917282,0,0.589003487,0.852152417,1
0.837507228,2,0.940032742,0.454131734,1
0.977392666,4,0.654369698,0.63894651,0
0.960935389,1,0.721744174,0.293747497,0
0.963932093,1,0.942549819,0.565946837,0
0.978764448,4,0.823012558,0.833143367,0
0.968412407,4,0.717071913,0.664514008,0
0.960131839,2,0.764079363,0.820128461,0
0.961435173,2,0.941786951,0.509896772,0
0.966028161,2,0.068881272,0.39474852,0
0.962940141,4,0.749307566,0.669678279,0
0.988388759,3,0.534886418,0.590782829,0
0.965709423,4,0.939993627,0.906215485,0
0.969701435,1,0.146293177,0.29097533,0
0.964556613,4,0.16327935,0.713222305,0
0.964198548,2,0.833341555,0.237013884,0
0.975354846,1,0.81669729,0.40692074,0
0.977988498,0,0.466591908,0.738200523,0
0.976371489,2,0.97448767,0.175344658,0
0.97672735,1,0.969461883,0.467874751,0
0.969284614,0,0.568577142,0.92048416,0
0.987488346,4,0.570990357,0.526685208,0
0.986897042,0,0.552235455,0.523429871,0
0.960186859,2,0.250924434,0.736828918,0
0.976395339,3,0.31477233,0.442040759,0
0.977398719,4,0.821904126,0.639723075,0
0.984228838,4,0.912148877,0.654724299,0
0.982771874,2,0.974325001,0.91246411,0
0.96391379,4,0.701512512,0.863117416,0
0.980297397,2,0.989703105,0.857094545,0
0.962752467,0,0.586572896,0.341283903,0
0.981880376,3,0.993865603,0.845764982,0
0.978916553,0,0.461812995,0.916116192,0
0.989996306,4,0.693384518,0.861249476,0
0.964714423,4,0.911621219,0.907820565,0
0.984873386,3,0.715599347,0.214675423,0
0.96114277,3,0.957112887,0.434345071,0
0.976328066,2,0.293210874,0.104703793,0
0.96127796,2,0.752261491,0.721210257,0
0.98344772,2,0.852381269,0.934292827,0
0.984522354,1,0.352809854,0.758710683,0
0.985740149,2,0.931358739,0.542983346,0
0.965351685,3,0.523216359,0.811767745,0
0.966169923,3,0.832073679,0.907936702,0
0.975972439,4,0.953551076,0.545367074,0
0.968696611,0,0.562103278,0.552002868,0
0.98072251,2,0.227223502,0.61573632,0
0.960742544,4,0.335418417,0.454299542,0
0.983500391,0,0.967084589,0.553853864,0
0.975187376,1,0.644539091,0.90654611,0
0.965604267,1,0.200038598,0.312067231,0
0.962948649,3,0.731595992,0.624683412,0
0.982280896,1,0.962835289,0.356342325,0
0.962624198,3,0.705672873,0.788924714,0
0.975375811,1,0.771423239,0.774998168,0
0.974604691,3,0.615035362,0.376577417,0
0.977523537,3,0.699225264,0.838913483,0
0.966885679,0,0.764046997,0.699946792,0
0.987150229,1,0.172232607,0.52194976,0
0.96547212,4,0.84287805,0.68118259,0
0.968569333,4,0.616881618,0.307734187,0
0.984939403,3,0.92900615,0.451919423,0
0.982500183,2,0.655688032,0.372304367,0
0.861106154,1,0.744687845,0.838106029,1
0.914193681,3,0.97796287,0.836558058,1
0.891294608,1,0.992822468,0.723515689,1
0.946664579,3,0.376973602,0.672455291,1
0.80280768,2,0.446472337,0.892446567,1
0.901337743,0,0.763700844,0.470411677,1
0.945410903,2,0.299984743,0.665394917,1
0.823160844,4,0.580589274,0.882029382,1
0.90658469,3,0.19345323,0.545017731,1
0.899881312,2,0.692361485,0.563566952,1
0.815887953,1,0.580594317,0.519044567,1
0.971432583,3,0.713243961,0.946663174,0
0.962800311,2,0.769946844,0.604540002,0
0.969901654,1,0.856992299,0.479291389,0
0.98591501,1,0.616960196,0.824245346,0
0.98001897,1,0.945449312,0.399889228,0
0.967474713,2,0.386914414,0.506795307,0
0.971192424,3,0.599174736,0.969269758,0
0.978949469,2,0.274297569,0.515189058,0
0.970583427,4,0.49155424,0.102183978,0
0.98311162,4,0.062775381,0.331699758,0
0.969251821,2,0.633900116,0.39905134,0
0.989953739,2,0.731502793,0.658975497,0
0.985999175,1,0.515554807,0.586351259,0
0.971579738,1,0.569842314,0.574997531,0
0.966267045,3,0.562438205,0.658700905,0
0.977308386,3,0.30308733,0.647764223,0
0.965335902,4,0.490815532,0.199569437,0
0.969971684,1,0.832617221,0.519704778,0
0.97153336,4,0.532510213,0.352142384,0
0.976325847,3,0.970172606,0.918629788,0
0.967414208,2,0.850538839,0.533500171,0
0.960364801,2,0.498368543,0.86611855,0
0.983805814,3,0.324263051,0.239225174,0
0.973921924,1,0.944472258,0.817086258,0
0.961670385,2,0.593227712,0.953825934,0
0.968085348,0,0.299903059,0.202266545,0
0.972376809,4,0.819937865,0.115301237,0
0.964048505,4,0.97145634,0.315561488,0
0.988543808,3,0.662577232,0.887249693,0
0.984122586,4,0.779318197,0.996395805,0
0.984315345,1,0.835964444,0.511462937,0
0.974437811,1,0.319235288,0.855747456,0
0.98720454,3,0.535900929,0.718029905,0
0.977434938,4,0.181410122,0.549222505,0
0.984205619,0,0.863864521,0.450273996,0
0.96579133,1,0.332028291,0.384329726,0
0.965990175,2,0.928580171,0.452146019,0
0.96280675,0,0.829549859,0.03374884,0
0.986516757,2,0.172306509,0.660487693,0
0.986157841,2,0.372902265,0.491831511,0
0.969475909,4,0.837409764,0.85716971,0
0.974836867,1,0.719122569,0.698713888,0
0.971299976,2,0.689852743,0.399291993,0
0.969097716,1,0.128643233,0.52970181,0
0.971326594,2,0.886560644,0.485303269,0
0.98700464,1,0.800781201,0.904539843,0
0.982485022,1,0.464773928,0.724351814,0
0.965808247,1,0.560446831,0.619471019,0
0.963095153,2,0.941618959,0.225502109,0
0.967309993,3,0.56216886,0.259768434,0
0.985186136,1,0.441133348,0.592583524,0
0.974623944,1,0.771673071,0.9728341,0
0.961246013,1,0.538905829,0.171938961,0
0.964643635,4,0.957353928,0.835051523,0
0.869380753,4,0.16625356,0.743325023,1
0.817384265,0,0.623340892,0.311386124,1
0.872021686,4,0.735225195,0.641862149,1
0.878868009,1,0.735986425,0.922950218,1
0.928494049,1,0.57072041,0.51685636,1
0.94338694,3,0.617575284,0.27075864,1
0.882623358,1,0.796890337,0.853715208,1
0.804599598,2,0.876754312,0.404592704,1
0.855357493,3,0.551665008,0.787733969,1
0.803490044,2,0.726452496,0.248266178,1
